Property_ID,Listing_ID,ListingNumber,PropertyType,ListingDate,Title,Price,Price_value,PriceCurrency,Location,Address,Bedrooms,Bathrooms,Parking Spaces,ErfSize,Latitude,Longitude,Agent,Link,SourcePage,ScrapeDate
RR4623756,11710860,RR4623756,Apartment,5 Mar 2026,2 Bedroom Apartment Muizenberg,R 13 000,13000,ZAR,Muizenberg,Muizenberg,2,1,1,9 081 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/peninsula-false-bay/muizenberg/RR4623756,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=65",2026-04-05 22:20:57.803449
RR4620919,11703975,RR4620919,House,5 Mar 2026,2 Bedroom House Bergvliet,R 12 000,12000,ZAR,Bergvliet,Bergvliet,2,1,2,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/southern-suburbs/bergvliet/RR4620919,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=65",2026-04-05 22:20:57.803449
RR4623722,11710769,RR4623722,Apartment,5 Mar 2026,3 Bedroom Apartment Strand South,R 23 000,23000,ZAR,Strand South,Strand South,3,2,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/strand/strand-south/RR4623722,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=65",2026-04-05 22:20:57.803449
RR4623690,11710689,RR4623690,Apartment,5 Mar 2026,3 Bedroom Apartment Sandown,R 26 000,26000,ZAR,Sandown,Sandown,3,2,2,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/blouberg/sandown/RR4623690,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=65",2026-04-05 22:20:57.803449
RR4623580,11710416,RR4623580,House,5 Mar 2026,4 Bedroom House Loevenstein,R 30 000,30000,ZAR,Loevenstein,Loevenstein,4,3,5,754 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/bellville/loevenstein/RR4623580,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=65",2026-04-05 22:20:57.803449
RR4623566,11710384,RR4623566,Apartment,5 Mar 2026,2 Bedroom Apartment Waterfront,R 85 000,85000,ZAR,Waterfront,Waterfront,2,2,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/atlantic-seaboard/waterfront/RR4623566,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=65",2026-04-05 22:20:57.803449
RR2655680,6669305,RR2655680,House,5 Mar 2026,6 Bedroom House Hout Bay Central,R 120 000,120000,ZAR,Hout Bay Central,Hout Bay Central,6,5,3,2 000 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/hout-bay/hout-bay-central/RR2655680,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=65",2026-04-05 22:20:57.803449
RR4623502,11710232,RR4623502,House,5 Mar 2026,5 Bedroom House Llandudno,R 200 000,200000,ZAR,Llandudno,Llandudno,5,5,6,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/atlantic-seaboard/llandudno/RR4623502,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=65",2026-04-05 22:20:57.803449
RR4623475,11710163,RR4623475,Apartment,5 Mar 2026,2 Bedroom Apartment Durmonte,R 8 900,8900,ZAR,Durmonte,Durmonte,2,1,,50 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/durbanville/durmonte/RR4623475,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=65",2026-04-05 22:20:57.803449
RR4623413,11710046,RR4623413,House,5 Mar 2026,2 Bedroom House Observatory,R 19 500,19500,ZAR,Observatory,Observatory,2,1,,133 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-town-city-bowl/observatory/RR4623413,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=65",2026-04-05 22:20:57.803449
RR4623372,11709959,RR4623372,House,5 Mar 2026,4 Bedroom House Bloubergstrand,R 55 000,55000,ZAR,Bloubergstrand,Bloubergstrand,4,3.5,6,1 021 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/blouberg/bloubergstrand/RR4623372,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=65",2026-04-05 22:20:57.803449
RR4623302,11709798,RR4623302,Apartment,5 Mar 2026,2 Bedroom Apartment Vredehoek,R 26 000,26000,ZAR,Vredehoek,Vredehoek,2,1,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-town-city-bowl/vredehoek/RR4623302,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=65",2026-04-05 22:20:57.803449
RR3635508,9074209,RR3635508,House,5 Mar 2026,4 Bedroom House Hout Bay Central,R 44 000,44000,ZAR,Hout Bay Central,Hout Bay Central,4,2,4,1 600 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/hout-bay/hout-bay-central/RR3635508,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=65",2026-04-05 22:20:57.803449
RR4623184,11709560,RR4623184,House,4 Mar 2026,1 Bedroom House Muizenberg,R 6 800,6800,ZAR,Muizenberg,Muizenberg 19 Cromer Road,1,1,,,-34.103501,18.471102,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/peninsula-false-bay/muizenberg/19-cromer-road/RR4623184,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=65",2026-04-05 22:20:57.803449
RR4623137,11709450,RR4623137,Apartment,4 Mar 2026,2 Bedroom Apartment Costa Da Gama,R 15 000,15000,ZAR,Costa Da Gama,Costa Da Gama 14 St Georges Street,2,1,1,,-34.0980375,18.4862795,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/peninsula-false-bay/muizenberg/costa-da-gama/14-st-georges-street/RR4623137,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=65",2026-04-05 22:20:57.803449
RR4623048,11709275,RR4623048,Apartment,4 Mar 2026,2 Bedroom Apartment Richwood,R 16 500,16500,ZAR,Richwood,Richwood,2,2,2,73 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/milnerton/richwood/de-aan-zicht-lifestyle-security-estate/giel-basson-dr-rooiheuwel-rd-richwood-7441/RR4623048,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=65",2026-04-05 22:20:57.803449
RR4489015,11376281,RR4489015,House,4 Mar 2026,3 Bedroom House Sunset Beach,R 58 000,58000,ZAR,Sunset Beach,Sunset Beach,3,3,2,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/milnerton/sunset-beach/RR4489015,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=65",2026-04-05 22:20:57.803449
RR4622995,11709157,RR4622995,Apartment,4 Mar 2026,1 Bedroom Apartment Walmer Estate,R 5 500,5500,ZAR,Walmer Estate,Walmer Estate,1,1,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-town-city-bowl/walmer-estate/RR4622995,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=66",2026-04-05 22:20:57.803449
RR4622993,11709153,RR4622993,Apartment,4 Mar 2026,3 Bedroom Apartment Richwood,R 22 000,22000,ZAR,Richwood,Richwood,3,2,2,108 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/milnerton/richwood/de-aan-zicht-security-estate/giel-basson-drive/RR4622993,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=66",2026-04-05 22:20:57.803449
RR4415687,11192557,RR4415687,House,4 Mar 2026,2 Bedroom House Costa Da Gama,R 16 500,16500,ZAR,Costa Da Gama,Costa Da Gama 12 Sunrise Boulevard,2,1,3,314 m²,-34.0999399,18.4838173,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/peninsula-false-bay/muizenberg/costa-da-gama/12-sunrise-boulevard/RR4415687,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=66",2026-04-05 22:20:57.803449
RR4622983,11709127,RR4622983,Apartment,4 Mar 2026,1 Bedroom Apartment Richwood,R 13 000,13000,ZAR,Richwood,Richwood,1,1,1,66 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/milnerton/richwood/de-aan-zicht-lifestyle-security-estate/giel-basson-dr-rooiheuwel-rd-richwood-7441/RR4622983,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=66",2026-04-05 22:20:57.803449
RR4622981,11709122,RR4622981,Apartment,4 Mar 2026,2 Bedroom Apartment Avondale,R 10 000,10000,ZAR,Avondale,"Avondale 6 Aleena Suites, 114 Wynne Road",2,1,,,-33.9028905,18.5998896,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/parow/avondale/6-aleena-suites/114-wynne-road/RR4622981,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=66",2026-04-05 22:20:57.803449
RR4061848,10293239,RR4061848,Apartment,4 Mar 2026,2 Bedroom Apartment Kenridge,R 15 500,15500,ZAR,Kenridge,Kenridge,2,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/bellville/kenridge/RR4061848,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=66",2026-04-05 22:20:57.803449
RR4434813,11240116,RR4434813,Apartment,4 Mar 2026,2 Bedroom Apartment Lakeside,R 15 000,15000,ZAR,Lakeside,Lakeside 2 Vlei Road,2,1,1,75 m²,-34.0866913,18.4557951,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/peninsula-false-bay/lakeside/2-vlei-road/RR4434813,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=66",2026-04-05 22:20:57.803449
RR4622966,11709076,RR4622966,Apartment,4 Mar 2026,2 Bedroom Apartment Capri,R 13 500,13500,ZAR,Capri,"Capri 15 Seahof, 14 Sunray Road",2,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/peninsula-false-bay/capri/15-seahof/14-sunray-road/RR4622966,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=66",2026-04-05 22:20:57.803449
RR4622942,11709017,RR4622942,House,4 Mar 2026,4 Bedroom House Plattekloof,R 55 000,55000,ZAR,Plattekloof,Plattekloof,4,3.5,3,1 546 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/parow/plattekloof/RR4622942,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=66",2026-04-05 22:20:57.803449
RR4622915,11708945,RR4622915,Apartment,4 Mar 2026,1 Bedroom Apartment Gardens,R 15 000,15000,ZAR,Gardens,Gardens,1,1,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-town-city-bowl/gardens/RR4622915,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=66",2026-04-05 22:20:57.803449
RR4622902,11708911,RR4622902,Apartment,4 Mar 2026,2 Bedroom Apartment Table View,R 20 000,20000,ZAR,Table View,Table View,2,2,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/blouberg/table-view/RR4622902,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=66",2026-04-05 22:20:57.803449
RR3272152,8057686,RR3272152,Apartment,4 Mar 2026,1 Bedroom Apartment Table View,R 13 750,13750,ZAR,Table View,Table View 26 Beach Boulevard,1,1,2,,-33.818387,18.475304,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/blouberg/table-view/26-beach-boulevard/RR3272152,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=66",2026-04-05 22:20:57.803449
RR4622830,11708745,RR4622830,Apartment,4 Mar 2026,3 Bedroom Apartment Blouberg Rise,R 25 000,25000,ZAR,Blouberg Rise,Blouberg Rise,3,3,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/blouberg/blouberg-rise/RR4622830,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=66",2026-04-05 22:20:57.803449
RR3794052,9543292,RR3794052,Apartment,4 Mar 2026,1 Bedroom Apartment Royal Ascot,R 13 000,13000,ZAR,Royal Ascot,Royal Ascot,1,1,2,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/milnerton/royal-ascot/RR3794052,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=66",2026-04-05 22:20:57.803449
RR4622768,11708599,RR4622768,Apartment,4 Mar 2026,4 Bedroom Apartment Sea Point,R 70 000,70000,ZAR,Sea Point,Sea Point,4,4,3,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/atlantic-seaboard/sea-point/RR4622768,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=66",2026-04-05 22:20:57.803449
RR4622722,11708511,RR4622722,House,4 Mar 2026,4 Bedroom House Kalk Bay,R 85 000,85000,ZAR,Kalk Bay,"Kalk Bay 0 Kalk Bay, 18 Rosmead Rd",4,2,2,,-34.12446,18.45037,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/peninsula-false-bay/kalk-bay/0-kalk-bay/18-rosmead-rd/RR4622722,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=66",2026-04-05 22:20:57.803449
RR4622713,11708497,RR4622713,House,4 Mar 2026,3 Bedroom House Murdock Valley,R 47 500,47500,ZAR,Murdock Valley,Murdock Valley 16 Afrikander Street,3,3,2,555 m²,-34.208879,18.457699,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/simons-town/simons-town/murdock-valley/16-afrikander-street/RR4622713,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=66",2026-04-05 22:20:57.803449
RR2768036,6898607,RR2768036,Apartment,4 Mar 2026,2 Bedroom Apartment Cape Town City Centre,R 29 500,29500,ZAR,Cape Town City Centre,Cape Town City Centre,2,2,2,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-town-city-bowl/cape-town-city-centre/RR2768036,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=66",2026-04-05 22:20:57.803449
RR4622672,11708399,RR4622672,House,4 Mar 2026,4 Bedroom House Newlands,R 75 000,75000,ZAR,Newlands,Newlands,4,3.5,2,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/southern-suburbs/newlands/RR4622672,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=66",2026-04-05 22:20:57.803449
RR2773151,6908686,RR2773151,Apartment,4 Mar 2026,1 Bedroom Apartment Century City,R 14 000,14000,ZAR,Century City,Century City,1,1,,39 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/milnerton/century-city/RR2773151,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=66",2026-04-05 22:20:57.803449
RR4622622,11708270,RR4622622,Apartment,4 Mar 2026,2 Bedroom Apartment Sea Point,R 40 000,40000,ZAR,Sea Point,Sea Point,2,2,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/atlantic-seaboard/sea-point/RR4622622,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=67",2026-04-05 22:20:57.803449
RR4622597,11708211,RR4622597,House,4 Mar 2026,4 Bedroom House Welgelegen,R 35 000,35000,ZAR,Welgelegen,Welgelegen,4,3,6,662 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/parow/welgelegen/RR4622597,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=67",2026-04-05 22:20:57.803449
RR4622510,11708022,RR4622510,Apartment,4 Mar 2026,Studio Apartment Century City,R 14 500,14500,ZAR,Century City,Century City,0.5,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/milnerton/century-city/RR4622510,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=67",2026-04-05 22:20:57.803449
RR4106330,10409758,RR4106330,Studio,4 Mar 2026,Studio apartment Foreshore,R 19 000,19000,ZAR,Foreshore,"Foreshore 12 Rockefeller, 12 Christiaan Barnard Street",,1,1,,-33.92218141,18.44095771,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/atlantic-seaboard/foreshore/12-rockefeller/12-christiaan-barnard-street/RR4106330,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=67",2026-04-05 22:20:57.803449
RR4622433,11707854,RR4622433,Penthouse,4 Mar 2026,2 Bedroom Penthouse Cape Town City Centre,R 50 000,50000,ZAR,Cape Town City Centre,Cape Town City Centre,2,2,4,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-town-city-bowl/cape-town-city-centre/RR4622433,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=67",2026-04-05 22:20:57.803449
RR4622339,11707620,RR4622339,House,4 Mar 2026,3 Bedroom House Constantia,R 180 000,180000,ZAR,Constantia,Constantia,3,3,,1 ha,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/southern-suburbs/constantia/RR4622339,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=67",2026-04-05 22:20:57.803449
RR4288306,10862118,RR4288306,Apartment,4 Mar 2026,1 Bedroom Apartment Rondebosch,R 14 000,14000,ZAR,Rondebosch,Rondebosch,1,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/southern-suburbs/rondebosch/RR4288306,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=67",2026-04-05 22:20:57.803449
RR4207239,10660647,RR4207239,Apartment,4 Mar 2026,1 Bedroom Apartment Diep River,R 10 500,10500,ZAR,Diep River,Diep River,1,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/southern-suburbs/diep-river/RR4207239,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=67",2026-04-05 22:20:57.803449
RR4622283,11707474,RR4622283,Apartment,4 Mar 2026,3 Bedroom Apartment Paardevlei,R 25 800,25800,ZAR,Paardevlei,Paardevlei,3,2,2,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/somerset-west/paardevlei/RR4622283,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=67",2026-04-05 22:20:57.803449
RR3159622,7788952,RR3159622,Apartment,4 Mar 2026,Studio Apartment Waterfront,R 16 000,16000,ZAR,Waterfront,Waterfront,0.5,1,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/atlantic-seaboard/waterfront/RR3159622,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=67",2026-04-05 22:20:57.803449
RR4041429,10236664,RR4041429,Apartment,4 Mar 2026,2 Bedroom Apartment Rondebosch,R 11 000,11000,ZAR,Rondebosch,"Rondebosch 4 Firleigh Flats, 2a Bridge Street",2,1,,,-33.95059,18.47421,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/southern-suburbs/rondebosch/4-firleigh-flats/2a-bridge-street/RR4041429,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=67",2026-04-05 22:20:57.803449
RR4622238,11707353,RR4622238,House,4 Mar 2026,4 Bedroom House Constantia,R 75 000,75000,ZAR,Constantia,Constantia,4,2,7,2 005 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/southern-suburbs/constantia/RR4622238,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=67",2026-04-05 22:20:57.803449
RR4345640,11012491,RR4345640,Studio,4 Mar 2026,Studio apartment Steenberg,R 13 500,13500,ZAR,Steenberg,Steenberg,1,1,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/southern-suburbs/steenberg/RR4345640,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=67",2026-04-05 22:20:57.803449
